timestamp,duration,billedDuration,maxMemoryUsed,memorySize
2022-12-22 12:56:05.381,183.05,184.0,3.36E8,1.024E9
2022-12-22 12:56:05.227,211.9,212.0,3.33E8,1.024E9
2022-12-22 12:56:04.971,39.23,40.0,3.33E8,1.024E9
2022-12-22 12:56:04.268,8605.94,8606.0,3.33E8,1.024E9
2022-12-22 12:56:02.449,368.61,369.0,3.36E8,1.024E9
2022-12-22 12:56:00.227,485.89,486.0,3.36E8,1.024E9
2022-12-22 12:55:58.813,9837.53,9838.0,3.35E8,1.024E9
2022-12-22 12:55:56.448,35.53,36.0,3.47E8,1.024E9
2022-12-22 12:55:56.279,53.51,54.0,3.47E8,1.024E9
2022-12-22 12:55:55.894,24.06,25.0,3.47E8,1.024E9
2022-12-22 12:55:55.799,19.48,20.0,3.47E8,1.024E9
2022-12-22 12:55:55.677,79.48,80.0,3.47E8,1.024E9
2022-12-22 12:55:54.877,19.84,20.0,3.47E8,1.024E9
2022-12-22 12:55:54.760,10.06,11.0,3.47E8,1.024E9
2022-12-22 12:55:54.488,21.79,22.0,3.47E8,1.024E9
2022-12-22 12:55:54.425,10.24,11.0,3.47E8,1.024E9
2022-12-22 12:55:54.096,19.21,20.0,3.47E8,1.024E9
2022-12-22 12:55:53.983,9.63,10.0,3.47E8,1.024E9
2022-12-22 12:55:49.376,9.87,10.0,3.47E8,1.024E9
2022-12-22 12:55:49.085,42.65,43.0,3.47E8,1.024E9
2022-12-22 12:55:49.036,40.41,41.0,3.47E8,1.024E9
2022-12-22 12:55:48.992,22.87,23.0,3.47E8,1.024E9
2022-12-22 12:55:48.881,10.02,11.0,3.47E8,1.024E9
2022-12-22 12:55:48.047,25.87,26.0,3.47E8,1.024E9
2022-12-22 12:55:48.007,19.11,20.0,3.47E8,1.024E9
2022-12-22 12:55:47.944,9.86,10.0,3.47E8,1.024E9
2022-12-22 12:55:44.132,30.35,31.0,3.47E8,1.024E9
2022-12-22 12:55:42.820,11.63,12.0,3.47E8,1.024E9
2022-12-22 12:55:40.976,18.52,19.0,3.47E8,1.024E9
2022-12-22 12:55:38.760,15.41,16.0,3.47E8,1.024E9
2022-12-22 12:55:38.676,58.12,59.0,3.47E8,1.024E9
2022-12-22 12:55:38.326,33.12,34.0,3.47E8,1.024E9
2022-12-22 12:55:36.927,31.36,32.0,3.47E8,1.024E9
2022-12-22 12:55:32.551,21.59,22.0,3.47E8,1.024E9
2022-12-22 12:55:30.185,57.07,58.0,3.47E8,1.024E9
2022-12-22 12:55:30.086,78.83,79.0,3.47E8,1.024E9
2022-12-22 12:55:29.427,29.63,30.0,3.47E8,1.024E9
2022-12-22 12:55:29.346,19.55,20.0,3.47E8,1.024E9
2022-12-22 12:55:28.607,37.19,38.0,3.47E8,1.024E9
2022-12-22 12:55:28.468,10.55,11.0,3.47E8,1.024E9
2022-12-22 12:55:27.733,19.92,20.0,3.47E8,1.024E9
2022-12-22 12:55:27.666,9.95,10.0,3.47E8,1.024E9
2022-12-22 12:55:26.209,31.1,32.0,3.47E8,1.024E9
2022-12-22 12:55:25.967,33.27,34.0,3.47E8,1.024E9
2022-12-22 12:55:24.963,9.95,10.0,3.47E8,1.024E9
2022-12-22 12:55:23.908,20.79,21.0,3.47E8,1.024E9
2022-12-22 12:55:22.542,9.75,10.0,3.47E8,1.024E9
2022-12-22 12:55:20.213,34.98,35.0,3.47E8,1.024E9
2022-12-22 12:55:18.635,27.19,28.0,3.47E8,1.024E9
2022-12-22 12:55:18.206,35.14,36.0,3.47E8,1.024E9
2022-12-22 12:55:16.468,55.85,56.0,3.47E8,1.024E9
2022-12-22 12:55:15.580,31.65,32.0,3.47E8,1.024E9
2022-12-22 12:55:14.288,35.17,36.0,3.47E8,1.024E9
2022-12-22 12:55:12.215,16.09,17.0,3.47E8,1.024E9
2022-12-22 12:55:12.067,43.39,44.0,3.47E8,1.024E9
2022-12-22 12:55:11.667,28.18,29.0,3.47E8,1.024E9
2022-12-22 12:55:11.528,29.6,30.0,3.47E8,1.024E9
2022-12-22 12:55:06.286,31.84,32.0,3.47E8,1.024E9
2022-12-22 12:55:05.585,104.62,105.0,3.47E8,1.024E9
2022-12-22 12:55:05.408,31.26,32.0,3.47E8,1.024E9
2022-12-22 12:55:03.940,18.85,19.0,3.47E8,1.024E9
2022-12-22 12:55:03.810,10.64,11.0,3.47E8,1.024E9
2022-12-22 12:55:00.055,46.13,47.0,3.47E8,1.024E9
2022-12-22 12:54:59.447,58.53,59.0,3.47E8,1.024E9
2022-12-22 12:54:59.028,60.23,61.0,3.47E8,1.024E9
2022-12-22 12:54:58.752,10.35,11.0,3.47E8,1.024E9
2022-12-22 12:54:53.329,92.92,93.0,3.47E8,1.024E9
2022-12-22 12:54:51.067,33.81,34.0,3.42E8,1.024E9
2022-12-22 12:54:49.305,47.19,48.0,3.42E8,1.024E9
2022-12-22 12:54:49.218,10.15,11.0,3.42E8,1.024E9
2022-12-22 12:54:44.160,9.69,10.0,3.42E8,1.024E9
2022-12-22 12:54:42.487,29.07,30.0,3.42E8,1.024E9
2022-12-22 12:54:40.297,19.78,20.0,3.42E8,1.024E9
2022-12-22 12:54:40.177,43.0,44.0,3.42E8,1.024E9
2022-12-22 12:54:38.589,38.29,39.0,3.42E8,1.024E9
2022-12-22 12:54:36.593,27.83,28.0,3.42E8,1.024E9
2022-12-22 12:54:35.070,11.96,12.0,3.42E8,1.024E9
2022-12-22 12:54:33.570,15.87,16.0,3.42E8,1.024E9
2022-12-22 12:54:29.068,48.17,49.0,3.42E8,1.024E9
2022-12-22 12:54:28.097,16.13,17.0,3.42E8,1.024E9
2022-12-22 12:54:26.639,19.37,20.0,3.42E8,1.024E9
2022-12-22 12:54:25.525,66.48,67.0,3.42E8,1.024E9
2022-12-22 12:54:23.328,39.37,40.0,3.42E8,1.024E9
2022-12-22 12:54:22.548,28.19,29.0,3.42E8,1.024E9
2022-12-22 12:54:22.246,17.47,18.0,3.42E8,1.024E9
2022-12-22 12:54:19.973,24.08,25.0,3.42E8,1.024E9
2022-12-22 12:54:19.206,41.46,42.0,3.42E8,1.024E9
2022-12-22 12:54:17.091,66.11,67.0,3.42E8,1.024E9
2022-12-22 12:54:15.947,26.54,27.0,3.42E8,1.024E9
2022-12-22 12:54:15.788,70.75,71.0,3.42E8,1.024E9
2022-12-22 12:54:15.779,11.65,12.0,3.62E8,1.024E9
2022-12-22 12:54:15.586,69.39,70.0,3.42E8,1.024E9
2022-12-22 12:54:15.476,66.3,67.0,3.42E8,1.024E9
2022-12-22 12:54:14.426,43.59,44.0,3.42E8,1.024E9
2022-12-22 12:54:14.049,35.31,36.0,3.42E8,1.024E9
2022-12-22 12:54:10.281,11.39,12.0,3.42E8,1.024E9
2022-12-22 12:54:10.187,68.5,69.0,3.42E8,1.024E9
2022-12-22 12:54:08.308,49.93,50.0,3.42E8,1.024E9
2022-12-22 12:54:08.227,56.9,57.0,3.42E8,1.024E9
2022-12-22 12:54:07.907,32.37,33.0,3.42E8,1.024E9
2022-12-22 12:54:04.173,27.37,28.0,3.42E8,1.024E9
2022-12-22 12:54:01.765,34.38,35.0,3.42E8,1.024E9
2022-12-22 12:54:01.431,16.36,17.0,3.42E8,1.024E9
2022-12-22 12:54:01.414,15.42,16.0,3.62E8,1.024E9
2022-12-22 12:53:58.301,11.29,12.0,3.62E8,1.024E9
2022-12-22 12:53:55.878,26.43,27.0,3.62E8,1.024E9
2022-12-22 12:53:52.788,11.16,12.0,3.62E8,1.024E9
2022-12-22 12:53:50.283,17.44,18.0,3.62E8,1.024E9
2022-12-22 12:53:49.154,15.22,16.0,3.62E8,1.024E9
2022-12-22 12:53:47.302,10.72,11.0,3.62E8,1.024E9
2022-12-22 12:53:46.009,14.86,15.0,3.62E8,1.024E9
2022-12-22 12:53:44.624,10.97,11.0,3.62E8,1.024E9
2022-12-22 12:53:43.394,17.5,18.0,3.62E8,1.024E9
2022-12-22 12:53:41.631,11.05,12.0,3.62E8,1.024E9
2022-12-22 12:53:40.090,14.46,15.0,3.62E8,1.024E9
2022-12-22 12:53:37.473,15.19,16.0,3.62E8,1.024E9
2022-12-22 12:53:37.363,8.92,9.0,3.62E8,1.024E9
2022-12-22 12:53:37.064,22.84,23.0,3.62E8,1.024E9
2022-12-22 12:53:36.903,14.81,15.0,3.62E8,1.024E9
2022-12-22 12:53:36.796,8.29,9.0,3.62E8,1.024E9
2022-12-22 12:53:36.300,15.08,16.0,3.62E8,1.024E9
2022-12-22 12:53:36.180,41.85,42.0,3.62E8,1.024E9
2022-12-22 12:53:35.483,14.66,15.0,3.62E8,1.024E9
2022-12-22 12:53:35.377,11.07,12.0,3.62E8,1.024E9
2022-12-22 12:53:32.960,11.07,12.0,3.62E8,1.024E9
2022-12-22 12:53:30.274,33.67,34.0,3.62E8,1.024E9
2022-12-22 12:53:29.528,14.65,15.0,3.62E8,1.024E9
2022-12-22 12:53:29.472,8.49,9.0,3.62E8,1.024E9
2022-12-22 12:53:28.756,11.18,12.0,3.62E8,1.024E9
2022-12-22 12:53:27.394,11.43,12.0,3.62E8,1.024E9
2022-12-22 12:53:24.423,7.38,8.0,3.62E8,1.024E9
2022-12-22 12:53:23.961,17.1,18.0,3.62E8,1.024E9
2022-12-22 12:53:23.900,8.52,9.0,3.62E8,1.024E9
2022-12-22 12:53:23.291,17.38,18.0,3.62E8,1.024E9
2022-12-22 12:53:23.175,55.85,56.0,3.62E8,1.024E9
2022-12-22 12:53:22.949,12.21,13.0,3.62E8,1.024E9
2022-12-22 12:53:21.850,10.96,11.0,3.62E8,1.024E9
2022-12-22 12:53:18.645,18.67,19.0,3.62E8,1.024E9
2022-12-22 12:53:18.605,19.62,20.0,3.62E8,1.024E9
2022-12-22 12:53:18.070,8.02,9.0,3.62E8,1.024E9
2022-12-22 12:53:17.295,14.57,15.0,3.62E8,1.024E9
2022-12-22 12:53:17.234,8.73,9.0,3.62E8,1.024E9
2022-12-22 12:53:17.184,11.48,12.0,3.62E8,1.024E9
2022-12-22 12:53:16.518,16.16,17.0,3.46E8,1.024E9
2022-12-22 12:53:16.403,21.56,22.0,3.46E8,1.024E9
2022-12-22 12:53:16.189,17.43,18.0,3.46E8,1.024E9
2022-12-22 12:53:12.851,20.94,21.0,3.46E8,1.024E9
2022-12-22 12:53:11.324,9.06,10.0,3.46E8,1.024E9
2022-12-22 12:53:11.178,66.93,67.0,3.46E8,1.024E9
2022-12-22 12:53:06.835,16.52,17.0,3.46E8,1.024E9
2022-12-22 12:53:05.351,23.87,24.0,3.46E8,1.024E9
2022-12-22 12:53:00.807,13.23,14.0,3.46E8,1.024E9
2022-12-22 12:52:58.720,20.69,21.0,3.46E8,1.024E9
2022-12-22 12:52:55.479,35.97,36.0,3.46E8,1.024E9
2022-12-22 12:52:55.200,29.34,30.0,3.46E8,1.024E9
2022-12-22 12:52:52.851,21.55,22.0,3.46E8,1.024E9
2022-12-22 12:52:49.923,12.37,13.0,3.46E8,1.024E9
2022-12-22 12:52:49.629,12.59,13.0,3.46E8,1.024E9
2022-12-22 12:52:48.990,25.59,26.0,3.46E8,1.024E9
2022-12-22 12:52:46.811,24.07,25.0,3.46E8,1.024E9
2022-12-22 12:52:46.590,45.35,46.0,3.46E8,1.024E9
2022-12-22 12:52:44.317,12.34,13.0,3.46E8,1.024E9
2022-12-22 12:52:43.875,13.3,14.0,3.46E8,1.024E9
2022-12-22 12:52:42.695,16.64,17.0,3.46E8,1.024E9
2022-12-22 12:52:40.389,65.19,66.0,3.46E8,1.024E9
2022-12-22 12:52:39.951,19.55,20.0,3.46E8,1.024E9
2022-12-22 12:52:39.551,24.92,25.0,3.46E8,1.024E9
2022-12-22 12:52:38.579,52.21,53.0,3.46E8,1.024E9
2022-12-22 12:52:37.551,21.76,22.0,3.46E8,1.024E9
2022-12-22 12:52:36.086,17.3,18.0,3.46E8,1.024E9
2022-12-22 12:52:32.952,23.95,24.0,3.46E8,1.024E9
2022-12-22 12:52:31.796,16.81,17.0,3.46E8,1.024E9
2022-12-22 12:52:25.720,12.94,13.0,3.46E8,1.024E9
2022-12-22 12:52:25.672,21.29,22.0,3.46E8,1.024E9
2022-12-22 12:52:25.083,37.45,38.0,3.46E8,1.024E9
2022-12-22 12:52:24.947,8.32,9.0,3.46E8,1.024E9
2022-12-22 12:52:22.912,16.27,17.0,3.46E8,1.024E9
2022-12-22 12:52:20.199,50.94,51.0,3.46E8,1.024E9
2022-12-22 12:52:19.829,8.35,9.0,3.46E8,1.024E9
2022-12-22 12:52:16.774,22.13,23.0,3.46E8,1.024E9
2022-12-22 12:52:14.656,17.41,18.0,3.46E8,1.024E9
2022-12-22 12:52:14.590,16.79,17.0,3.46E8,1.024E9
2022-12-22 12:52:11.844,14.03,15.0,3.46E8,1.024E9
2022-12-22 12:52:11.743,8.79,9.0,3.46E8,1.024E9
2022-12-22 12:52:11.092,102.42,103.0,3.46E8,1.024E9
2022-12-22 12:52:11.077,92.13,93.0,3.4E8,1.024E9
2022-12-22 12:52:10.994,17.36,18.0,3.62E8,1.024E9
2022-12-22 12:52:10.984,52.88,53.0,3.46E8,1.024E9
2022-12-22 12:52:10.981,51.14,52.0,3.4E8,1.024E9
2022-12-22 12:52:08.859,20.02,21.0,3.4E8,1.024E9
2022-12-22 12:52:07.880,31.49,32.0,3.4E8,1.024E9
2022-12-22 12:52:05.883,26.66,27.0,3.4E8,1.024E9
2022-12-22 12:52:03.448,19.63,20.0,3.4E8,1.024E9
2022-12-22 12:52:03.278,55.3,56.0,3.4E8,1.024E9
2022-12-22 12:52:02.406,18.82,19.0,3.4E8,1.024E9
2022-12-22 12:52:02.293,9.77,10.0,3.4E8,1.024E9
2022-12-22 12:52:00.881,39.29,40.0,3.4E8,1.024E9
2022-12-22 12:52:00.800,97.48,98.0,3.4E8,1.024E9
2022-12-22 12:52:00.797,8.78,9.0,3.46E8,1.024E9
2022-12-22 12:52:00.099,23.43,24.0,3.46E8,1.024E9
2022-12-22 12:52:00.099,60.41,61.0,3.4E8,1.024E9
2022-12-22 12:51:57.193,9.56,10.0,3.4E8,1.024E9
2022-12-22 12:51:55.584,64.46,65.0,3.4E8,1.024E9
2022-12-22 12:51:55.478,10.1,11.0,3.4E8,1.024E9
2022-12-22 12:51:54.439,24.04,25.0,3.4E8,1.024E9
2022-12-22 12:51:54.323,9.91,10.0,3.4E8,1.024E9
2022-12-22 12:51:53.884,35.97,36.0,3.4E8,1.024E9
2022-12-22 12:51:53.245,19.66,20.0,3.4E8,1.024E9
2022-12-22 12:51:53.178,48.46,49.0,3.4E8,1.024E9
2022-12-22 12:51:51.061,28.31,29.0,3.4E8,1.024E9
2022-12-22 12:51:50.665,26.61,27.0,3.4E8,1.024E9
2022-12-22 12:51:50.541,9.78,10.0,3.4E8,1.024E9
2022-12-22 12:51:49.360,60.73,61.0,3.39E8,1.024E9
2022-12-22 12:51:49.220,14.25,15.0,3.39E8,1.024E9
2022-12-22 12:51:49.199,20.83,21.0,3.39E8,1.024E9
2022-12-22 12:51:48.281,42.89,43.0,3.39E8,1.024E9
2022-12-22 12:51:45.475,76.27,77.0,3.39E8,1.024E9
2022-12-22 12:51:44.560,24.71,25.0,3.39E8,1.024E9
2022-12-22 12:51:44.490,10.78,11.0,3.39E8,1.024E9
2022-12-22 12:51:44.103,14.28,15.0,3.39E8,1.024E9
2022-12-22 12:51:43.901,36.5,37.0,3.39E8,1.024E9
2022-12-22 12:51:43.502,24.64,25.0,3.39E8,1.024E9
2022-12-22 12:51:43.436,11.54,12.0,3.39E8,1.024E9
2022-12-22 12:51:43.200,41.92,42.0,3.39E8,1.024E9
2022-12-22 12:51:42.685,17.3,18.0,3.39E8,1.024E9
2022-12-22 12:51:38.380,15.4,16.0,3.39E8,1.024E9
2022-12-22 12:51:37.193,41.44,42.0,3.39E8,1.024E9
2022-12-22 12:51:36.660,33.72,34.0,3.39E8,1.024E9
2022-12-22 12:51:32.441,46.26,47.0,3.39E8,1.024E9
2022-12-22 12:51:31.287,82.49,83.0,3.39E8,1.024E9
2022-12-22 12:51:30.918,38.79,39.0,3.39E8,1.024E9
2022-12-22 12:51:29.341,37.41,38.0,3.39E8,1.024E9
2022-12-22 12:51:26.921,42.04,43.0,3.39E8,1.024E9
2022-12-22 12:51:24.941,40.32,41.0,3.39E8,1.024E9
2022-12-22 12:51:23.579,28.61,29.0,3.39E8,1.024E9
2022-12-22 12:51:22.427,27.49,28.0,3.39E8,1.024E9
2022-12-22 12:51:21.022,27.02,28.0,3.39E8,1.024E9
2022-12-22 12:51:16.599,16.48,17.0,3.39E8,1.024E9
2022-12-22 12:51:15.683,38.71,39.0,3.39E8,1.024E9
2022-12-22 12:51:14.699,49.16,50.0,3.39E8,1.024E9
2022-12-22 12:51:14.652,23.95,24.0,3.46E8,1.024E9
2022-12-22 12:51:10.078,32.96,33.0,3.46E8,1.024E9
2022-12-22 12:51:09.181,20.75,21.0,3.46E8,1.024E9
2022-12-22 12:51:07.731,16.52,17.0,3.46E8,1.024E9
2022-12-22 12:51:06.990,21.22,22.0,3.46E8,1.024E9
2022-12-22 12:51:04.597,16.39,17.0,3.46E8,1.024E9
2022-12-22 12:51:04.523,11.9,12.0,3.46E8,1.024E9
2022-12-22 12:51:02.497,13.68,14.0,3.46E8,1.024E9
2022-12-22 12:51:02.432,8.73,9.0,3.46E8,1.024E9
2022-12-22 12:51:01.530,15.98,16.0,3.46E8,1.024E9
2022-12-22 12:51:01.525,18.92,19.0,3.39E8,1.024E9
2022-12-22 12:51:01.483,21.9,22.0,3.39E8,1.024E9
2022-12-22 12:51:01.482,19.89,20.0,3.46E8,1.024E9
2022-12-22 12:51:01.480,19.63,20.0,3.62E8,1.024E9
2022-12-22 12:51:01.206,17.91,18.0,3.62E8,1.024E9
2022-12-22 12:50:58.855,10.79,11.0,3.62E8,1.024E9
2022-12-22 12:50:56.351,14.48,15.0,3.62E8,1.024E9
2022-12-22 12:50:55.181,86.21,87.0,3.62E8,1.024E9
2022-12-22 12:50:51.290,18.93,19.0,3.62E8,1.024E9
2022-12-22 12:50:51.180,25.93,26.0,3.62E8,1.024E9
2022-12-22 12:50:45.978,32.05,33.0,3.62E8,1.024E9
2022-12-22 12:50:45.885,24.82,25.0,3.62E8,1.024E9
2022-12-22 12:50:40.480,24.46,25.0,3.62E8,1.024E9
2022-12-22 12:50:36.650,11.54,12.0,3.62E8,1.024E9
2022-12-22 12:50:36.211,15.49,16.0,3.62E8,1.024E9
2022-12-22 12:50:34.975,11.62,12.0,3.62E8,1.024E9
2022-12-22 12:50:31.106,11.13,12.0,3.62E8,1.024E9
2022-12-22 12:50:30.404,14.81,15.0,3.62E8,1.024E9
2022-12-22 12:50:29.222,10.7,11.0,3.62E8,1.024E9
2022-12-22 12:50:26.212,14.68,15.0,3.62E8,1.024E9
2022-12-22 12:50:25.574,12.78,13.0,3.62E8,1.024E9
2022-12-22 12:50:24.632,15.89,16.0,3.62E8,1.024E9
2022-12-22 12:50:20.438,121.34,122.0,3.62E8,1.024E9
2022-12-22 12:50:19.451,11.1,12.0,3.62E8,1.024E9
2022-12-22 12:50:19.367,14.74,15.0,3.62E8,1.024E9
2022-12-22 12:50:18.584,15.07,16.0,3.62E8,1.024E9
2022-12-22 12:50:16.830,11.34,12.0,3.62E8,1.024E9
2022-12-22 12:50:14.930,14.75,15.0,3.62E8,1.024E9
2022-12-22 12:50:14.262,22.85,23.0,3.62E8,1.024E9
2022-12-22 12:50:11.278,19.16,20.0,3.62E8,1.024E9
2022-12-22 12:50:05.642,11.73,12.0,3.62E8,1.024E9
2022-12-22 12:50:03.591,11.31,12.0,3.62E8,1.024E9
2022-12-22 12:50:00.384,63.4,64.0,3.62E8,1.024E9
2022-12-22 12:50:00.276,79.37,80.0,3.62E8,1.024E9
2022-12-22 12:49:59.828,11.21,12.0,3.62E8,1.024E9
2022-12-22 12:49:59.359,14.49,15.0,3.62E8,1.024E9
2022-12-22 12:49:59.244,8.38,9.0,3.62E8,1.024E9
2022-12-22 12:49:57.983,11.2,12.0,3.62E8,1.024E9
2022-12-22 12:49:57.131,14.72,15.0,3.62E8,1.024E9
2022-12-22 12:49:54.184,8.54,9.0,3.62E8,1.024E9
2022-12-22 12:49:52.348,11.32,12.0,3.62E8,1.024E9
2022-12-22 12:49:51.383,17.94,18.0,3.62E8,1.024E9
2022-12-22 12:49:48.182,91.01,92.0,3.62E8,1.024E9
2022-12-22 12:49:47.417,19.35,20.0,3.62E8,1.024E9
2022-12-22 12:49:46.303,18.3,19.0,3.62E8,1.024E9
2022-12-22 12:49:46.194,11.12,12.0,3.62E8,1.024E9
2022-12-22 12:49:45.391,16.0,17.0,3.62E8,1.024E9
2022-12-22 12:49:41.123,21.68,22.0,3.62E8,1.024E9
2022-12-22 12:49:40.743,16.72,17.0,3.62E8,1.024E9
2022-12-22 12:49:40.646,11.18,12.0,3.62E8,1.024E9
2022-12-22 12:49:40.244,21.89,22.0,3.62E8,1.024E9
2022-12-22 12:49:35.080,52.55,53.0,3.62E8,1.024E9
2022-12-22 12:49:33.752,11.49,12.0,3.62E8,1.024E9
2022-12-22 12:49:33.503,18.77,19.0,3.62E8,1.024E9
2022-12-22 12:49:33.398,11.38,12.0,3.62E8,1.024E9
2022-12-22 12:49:33.233,14.29,15.0,3.62E8,1.024E9
2022-12-22 12:49:33.092,14.71,15.0,3.62E8,1.024E9
2022-12-22 12:49:29.223,21.3,22.0,3.62E8,1.024E9
2022-12-22 12:49:28.213,12.45,13.0,3.62E8,1.024E9
2022-12-22 12:49:27.403,22.29,23.0,3.62E8,1.024E9
2022-12-22 12:49:27.181,11.33,12.0,3.62E8,1.024E9
2022-12-22 12:49:23.281,61.65,62.0,3.62E8,1.024E9
2022-12-22 12:49:22.535,11.35,12.0,3.62E8,1.024E9
2022-12-22 12:49:21.281,17.17,18.0,3.62E8,1.024E9
2022-12-22 12:49:19.863,16.16,17.0,3.62E8,1.024E9
2022-12-22 12:49:19.316,13.31,14.0,3.62E8,1.024E9
2022-12-22 12:49:19.261,9.02,10.0,3.62E8,1.024E9
2022-12-22 12:49:18.670,48.44,49.0,3.62E8,1.024E9
2022-12-22 12:49:18.638,20.68,21.0,3.39E8,1.024E9
2022-12-22 12:49:18.636,17.64,18.0,3.46E8,1.024E9
2022-12-22 12:49:18.592,20.0,21.0,3.39E8,1.024E9
2022-12-22 12:49:18.589,18.64,19.0,3.46E8,1.024E9
2022-12-22 12:49:16.882,12.13,13.0,3.46E8,1.024E9
2022-12-22 12:49:14.047,42.88,43.0,3.46E8,1.024E9
2022-12-22 12:49:13.268,18.97,19.0,3.46E8,1.024E9
2022-12-22 12:49:12.733,18.42,19.0,3.46E8,1.024E9
2022-12-22 12:49:12.186,19.92,20.0,3.46E8,1.024E9
2022-12-22 12:49:12.074,35.65,36.0,3.46E8,1.024E9
2022-12-22 12:49:11.639,14.05,15.0,3.46E8,1.024E9
2022-12-22 12:49:11.485,8.15,9.0,3.46E8,1.024E9
2022-12-22 12:49:10.852,15.64,16.0,3.46E8,1.024E9
2022-12-22 12:49:10.792,11.88,12.0,3.46E8,1.024E9
2022-12-22 12:49:10.731,16.54,17.0,3.46E8,1.024E9
2022-12-22 12:49:08.520,14.72,15.0,3.46E8,1.024E9
2022-12-22 12:49:08.398,8.24,9.0,3.46E8,1.024E9
2022-12-22 12:49:08.086,56.99,57.0,3.46E8,1.024E9
2022-12-22 12:49:07.495,15.28,16.0,3.46E8,1.024E9
2022-12-22 12:49:07.388,23.58,24.0,3.46E8,1.024E9
2022-12-22 12:49:05.683,9.16,10.0,3.46E8,1.024E9
2022-12-22 12:49:05.042,15.1,16.0,3.46E8,1.024E9
2022-12-22 12:49:04.935,8.41,9.0,3.46E8,1.024E9
2022-12-22 12:49:02.635,15.06,16.0,3.46E8,1.024E9
2022-12-22 12:49:02.491,9.27,10.0,3.46E8,1.024E9
2022-12-22 12:49:01.366,25.1,26.0,3.46E8,1.024E9
2022-12-22 12:48:59.180,31.97,32.0,3.46E8,1.024E9
2022-12-22 12:48:57.386,8.06,9.0,3.46E8,1.024E9
2022-12-22 12:48:55.293,73.14,74.0,3.46E8,1.024E9
2022-12-22 12:48:55.183,14.8,15.0,3.46E8,1.024E9
2022-12-22 12:48:55.176,53.36,54.0,3.39E8,1.024E9
2022-12-22 12:48:55.084,10.35,11.0,3.39E8,1.024E9
2022-12-22 12:48:54.803,18.84,19.0,3.39E8,1.024E9
2022-12-22 12:48:54.746,11.97,12.0,3.39E8,1.024E9
2022-12-22 12:48:53.960,41.65,42.0,3.39E8,1.024E9
2022-12-22 12:48:50.075,14.97,15.0,3.39E8,1.024E9
2022-12-22 12:48:49.684,12.33,13.0,3.39E8,1.024E9
2022-12-22 12:48:49.101,25.51,26.0,3.39E8,1.024E9
2022-12-22 12:48:49.019,10.66,11.0,3.39E8,1.024E9
2022-12-22 12:48:48.458,51.54,52.0,3.39E8,1.024E9
2022-12-22 12:48:48.364,13.95,14.0,3.39E8,1.024E9
2022-12-22 12:48:48.346,20.7,21.0,3.39E8,1.024E9
2022-12-22 12:48:48.284,12.56,13.0,3.39E8,1.024E9
2022-12-22 12:48:46.058,75.5,76.0,3.39E8,1.024E9
2022-12-22 12:48:43.306,11.73,12.0,3.39E8,1.024E9
2022-12-22 12:48:43.223,11.9,12.0,3.39E8,1.024E9
2022-12-22 12:48:41.718,21.16,22.0,3.39E8,1.024E9
2022-12-22 12:48:41.651,10.71,11.0,3.39E8,1.024E9
2022-12-22 12:48:40.940,31.24,32.0,3.39E8,1.024E9
2022-12-22 12:48:40.875,20.82,21.0,3.39E8,1.024E9
2022-12-22 12:48:40.873,16.87,17.0,3.46E8,1.024E9
2022-12-22 12:48:40.831,20.93,21.0,3.39E8,1.024E9
2022-12-22 12:48:40.829,24.46,25.0,3.46E8,1.024E9
2022-12-22 12:48:40.287,50.67,51.0,3.46E8,1.024E9
2022-12-22 12:48:37.267,43.4,44.0,3.46E8,1.024E9
2022-12-22 12:48:35.393,90.13,91.0,3.46E8,1.024E9
2022-12-22 12:48:35.177,76.09,77.0,3.46E8,1.024E9
2022-12-22 12:48:34.315,14.37,15.0,3.46E8,1.024E9
2022-12-22 12:48:34.258,17.01,18.0,3.46E8,1.024E9
2022-12-22 12:48:34.177,57.18,58.0,3.46E8,1.024E9
2022-12-22 12:48:33.259,20.33,21.0,3.46E8,1.024E9
2022-12-22 12:48:33.134,8.8,9.0,3.46E8,1.024E9
2022-12-22 12:48:32.327,51.06,52.0,3.46E8,1.024E9
2022-12-22 12:48:32.227,8.65,9.0,3.46E8,1.024E9
2022-12-22 12:48:31.089,13.62,14.0,3.46E8,1.024E9
2022-12-22 12:48:30.687,17.68,18.0,3.46E8,1.024E9
2022-12-22 12:48:30.575,64.03,65.0,3.46E8,1.024E9
2022-12-22 12:48:27.175,24.37,25.0,3.46E8,1.024E9
2022-12-22 12:48:26.693,14.24,15.0,3.46E8,1.024E9
2022-12-22 12:48:26.632,8.35,9.0,3.46E8,1.024E9
2022-12-22 12:48:25.293,86.16,87.0,3.46E8,1.024E9
2022-12-22 12:48:24.869,17.42,18.0,3.46E8,1.024E9
2022-12-22 12:48:24.668,17.87,18.0,3.46E8,1.024E9
2022-12-22 12:48:21.576,8.08,9.0,3.46E8,1.024E9
2022-12-22 12:48:20.900,16.51,17.0,3.46E8,1.024E9
2022-12-22 12:48:20.842,10.43,11.0,3.46E8,1.024E9
2022-12-22 12:48:20.082,43.43,44.0,3.46E8,1.024E9
2022-12-22 12:48:19.991,8.57,9.0,3.46E8,1.024E9
2022-12-22 12:48:19.690,12.63,13.0,3.46E8,1.024E9
2022-12-22 12:48:18.989,21.82,22.0,3.46E8,1.024E9
2022-12-22 12:48:14.892,7.79,8.0,3.46E8,1.024E9
